-5.967732429504394531e+00;1.347909927368164062e+00
-6.386479377746582031e+00;5.217757821083068848e-01
-6.272768974304199219e+00;-1.127570718526840210e-01
-5.092808723449707031e+00;2.958252429962158203e-01
-3.410231828689575195e+00;9.875819683074951172e-01
-6.144681453704833984e+00;-1.085817813873291016e+00
-4.023404598236083984e+00;-4.246954321861267090e-01
-4.404928684234619141e+00;3.354687988758087158e-01
-7.197145938873291016e+00;-4.720733761787414551e-01
-5.006774425506591797e+00;-1.948552608489990234e+00
-4.209909439086914062e+00;-8.116145133972167969e-01
-4.450926780700683594e+00;-6.155427694320678711e-01
-5.024953365325927734e+00;6.084527969360351562e-01
-3.278617858886718750e+00;6.251606345176696777e-01
-4.991365432739257812e+00;1.028967738151550293e+00
