-8.854518890380859375e+00;1.341237068176269531e+01
-9.225317001342773438e+00;1.254260921478271484e+01
-9.102531433105468750e+00;1.189159774780273438e+01
-7.925128459930419922e+00;1.227933883666992188e+01
-6.177908897399902344e+00;1.297260379791259766e+01
-8.977930068969726562e+00;1.093686294555664062e+01
-6.818130016326904297e+00;1.157783889770507812e+01
-7.231287002563476562e+00;1.230023860931396484e+01
-1.003320598602294922e+01;1.153885173797607422e+01
-7.784984588623046875e+00;9.907626152038574219e+00
-7.000340461730957031e+00;1.118624973297119141e+01
-7.256722450256347656e+00;1.139812564849853516e+01
-7.867570877075195312e+00;1.257958316802978516e+01
-6.050911903381347656e+00;1.259087371826171875e+01
-7.848510265350341797e+00;1.301304340362548828e+01
